----------------------------------------------------------------------------------------------------,,
Accel-Sim-build,,
ORIN-SASS-concurrent-fg-VISUAL,24481,4990,6882,36505,5945,8375,64098,4188,1666,10225,307783,26591,1781173,613648,4993,23517,201193,607795,37,1560,14138,64716,48986,273763,51974,34,14234,23466,2983,18326,26577,68,2761,23314,36848,884,21362,27933,573938,799172,21056,17591,90056,19770,17736,11636,63100,43050,24519,4891,7102,36505,5945,8375,64171,4178,1717,10403,5001,34080,307815,47166,26591,46920,144236,46010,1,32797,34349,69278,69275,592,1552,1781253,613648,201193,24206,37,14021,1503,40641,92160,607812,64716,48986,34080,273795,51553,35,14376,23466,2982,18326,91048,26683,2761,68,24141,21061,36848,886,17280,573940,28147,20961,34080,NA,NA,NA,NA,1,1,26,2,1,32,2,1,32,1,1,33,2,1,33,799242,34080,90074,17756,17490,19769,46377,63116,11704,47253,43078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTX3070-SASS-concurrent-fg-VISUAL,24868,5310,7568,36565,5999,8435,66531,4264,1679,10560,307843,26651,1781275,613708,5145,24956,201255,607871,37,1554,14339,64776,49046,273827,54390,35,15443,23526,3043,18386,27647,68,2821,24345,36908,908,22061,28472,574004,799232,21864,17988,90116,19830,18093,12118,63162,43110,24868,5310,7568,36565,6005,8435,66356,4272,1749,10677,5139,34080,308062,47780,26657,47982,148645,47018,1,34988,35157,70695,70996,622,1582,1786024,614328,201275,24821,37,14299,1577,42419,92160,607877,64776,49046,34080,273831,54338,35,15359,23526,3043,18386,91058,27665,2803,68,24363,22221,36908,910,17280,573998,28917,22093,34080,NA,NA,NA,NA,1,1,56,2,1,62,2,1,64,2,1,63,2,1,63,799232,NA,90116,18338,18127,19830,NA,63160,12102,NA,43110,24868,7568,5310,1673,10666,4250,66413,4950,36565,6004,8435,307843,26651,1781274,614005,201361,37,24999,1586,14297,607867,64782,49054,273851,35,54700,15421,27765,23526,3043,18386,2801,68,24241,22234,29192,36908,898,574038,799274,22288,18192,18036,11997,90120,19830,63160,43112,5310,24868,7568,66507,1752,4273,5065,10608

----------------------------------------------------------------------------------------------------,,
\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*),,
CFG,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-1,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-3,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-5,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-2,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-4,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-6,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-7,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-9,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-11,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-13,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-8,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-10,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-12,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-14,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-15,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-17,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-16,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-18,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-23,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-21,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-19,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-20,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-22,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-24,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-25,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-29,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-27,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-26,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-28,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-30,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-31,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-35,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-32,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-33,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-34,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-36,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-37,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-39,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-38,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-40,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-41,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-43,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-42,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-44,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-45,render_passes_2k/NO_ARGS--MESA_SHADER_VERTEX_func0_main-47,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-46,render_passes_2k/NO_ARGS--MESA_SHADER_FRAGMENT_func1_main-48,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-1,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-3,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-5,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-2,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-4,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-6,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-7,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-9,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-11,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-13,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-15,render_passes_2k/all1--_ZN2nv3vpi4priv84_GLOBAL__N__55_tmpxft_00000944_00000000_11_CUDA-49,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-8,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-50,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-10,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-51,render_passes_2k/all1--_ZN2nv3vpi4priv23CalculateCornerStrengthILi3ELi3EEEvNS1_14RawIma-52,render_passes_2k/all1--_ZN2nv3vpi4priv13FilterCornersILj8EEEvNS_4cuda11ConstMemRefIiLNS-53,render_passes_2k/all1--_ZN2nv3vpi4priv9LimitSizeEPjS2_j-54,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-55,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-56,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-57,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-58,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__58_tmpxft_00000867_00000000_11_klt_-59,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__58_tmpxft_00000867_00000000_11_klt_-60,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-12,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-14,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-16,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-17,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-23,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-19,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-21,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__58_tmpxft_00000867_00000000_11_klt_-61,render_passes_2k/all1--_ZN2nv3vpi4priv11gpuDenseMapENS_4cuda6MemRefI6float2LNS2_6Layout-62,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-18,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-20,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-22,render_passes_2k/all1--_ZN2nv3vpi4priv17ConvertToYUV420spI6uchar3ZNS1_17ConvertToYUV420-63,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-24,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-25,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-29,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-27,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-26,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-28,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-30,render_passes_2k/all1--_ZN2nv3vpi4priv76_GLOBAL__N__52_tmpxft_000009bc_00000000_11_rema-64,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-31,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-32,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-35,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-33,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-37,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-34,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-36,render_passes_2k/all1--_ZN2nv3vpi4priv19ConvertFromYUV420spI6uchar3ZNS1_19ConvertFromYU-65,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-38,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-39,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-41,render_passes_2k/all1--_ZN2nv3vpi4priv84_GLOBAL__N__55_tmpxft_00000944_00000000_11_CUDA-66,render_passes_2k/all1--_ZN2nv3vpi4priv94_GLOBAL__N__65_tmpxft_000007b4_00000000_11_Half-67,render_passes_2k/all1--_ZN2nv3vpi4priv94_GLOBAL__N__65_tmpxft_000007b4_00000000_11_Half-68,render_passes_2k/all1--_ZN2nv3vpi4priv94_GLOBAL__N__65_tmpxft_000007b4_00000000_11_Half-69,render_passes_2k/all1--_ZN2nv3vpi4priv94_GLOBAL__N__65_tmpxft_000007b4_00000000_11_Half-70,render_passes_2k/all1--_ZN2nv3vpi4priv12ValidateSizeEPjS2_j-71,render_passes_2k/all1--_ZN2nv3vpi4priv9LimitSizeEPjS2_S2_j-72,render_passes_2k/all1--_ZN2nv3vpi4priv14sparseLKKernelILi32EhEEvNS_4cuda6MemRefI11VPIKe-73,render_passes_2k/all1--_ZN2nv3vpi4priv12ValidateSizeEPjS2_j-74,render_passes_2k/all1--_ZN2nv3vpi4priv9LimitSizeEPjS2_S2_j-75,render_passes_2k/all1--_ZN2nv3vpi4priv14sparseLKKernelILi32EhEEvNS_4cuda6MemRefI11VPIKe-76,render_passes_2k/all1--_ZN2nv3vpi4priv12ValidateSizeEPjS2_j-77,render_passes_2k/all1--_ZN2nv3vpi4priv9LimitSizeEPjS2_S2_j-78,render_passes_2k/all1--_ZN2nv3vpi4priv14sparseLKKernelILi32EhEEvNS_4cuda6MemRefI11VPIKe-79,render_passes_2k/all1--_ZN2nv3vpi4priv12ValidateSizeEPjS2_j-80,render_passes_2k/all1--_ZN2nv3vpi4priv9LimitSizeEPjS2_S2_j-81,render_passes_2k/all1--_ZN2nv3vpi4priv14sparseLKKernelILi32EhEEvNS_4cuda6MemRefI11VPIKe-82,render_passes_2k/all1--_ZN2nv3vpi4priv12ValidateSizeEPjS2_j-83,render_passes_2k/all1--_ZN2nv3vpi4priv9LimitSizeEPjS2_S2_j-84,render_passes_2k/all1--_ZN2nv3vpi4priv14sparseLKKernelILi32EhEEvNS_4cuda6MemRefI11VPIKe-85,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-40,render_passes_2k/all1--_ZN2nv3vpi4priv84_GLOBAL__N__55_tmpxft_00000944_00000000_11_CUDA-86,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-42,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-43,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-45,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-44,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-87,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-46,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-47,render_passes_2k/all1--_ZN2nv3vpi4priv82_GLOBAL__N__53_tmpxft_00000cd3_00000000_11_conv-88,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-48,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-86,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-90,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-88,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-96,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-98,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-94,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-92,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-100,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-87,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-89,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-91,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-93,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-95,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-97,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-99,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-101,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-108,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-102,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-106,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-104,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-103,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-105,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-107,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-109,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-114,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-110,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-112,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-116,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-111,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-113,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-115,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-117,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-120,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-118,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-122,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-124,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-119,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-121,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-123,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-125,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-126,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-128,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-130,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-132,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-127,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-129,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-131,render_passes_2k/all1--MESA_SHADER_FRAGMENT_func1_main-133,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-136,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-134,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-138,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-140,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-144,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-142,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-148,render_passes_2k/all1--MESA_SHADER_VERTEX_func0_main-146
ORIN-SASS-concurrent-fg-VISUAL,74391,13839,19770,134174,21426,31475,161812,14820,5293,28896,1265775,103932,9917562,2983206,15406,68316,1069585,3153165,128,4900,45730,322287,237793,1523011,144029,121,42679,101780,11119,95713,91217,232,9056,72947,134688,4676,54651,73377,3123573,4540642,52038,57508,447867,87310,56319,37548,270202,184733,74391,13839,19770,134174,21424,31477,161812,14820,5293,28896,15406,0,1265654,0,103268,0,0,0,1,0,0,0,0,950,2788,9911540,2983108,1071200,68316,128,45730,4900,181,90240,3128402,322287,237785,0,1522987,144029,121,42679,101780,11119,95713,11520,91217,9056,232,72947,54651,134688,4663,68160,3123447,73377,52038,0,0,0,0,0,1,0,77,1,1,84,1,2,84,1,1,84,1,1,84,4540126,0,447778,57451,56242,87309,0,270202,37529,0,184733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RTX3070-SASS-concurrent-fg-VISUAL,74207,13607,19490,134174,21438,31463,153248,14108,5237,27360,1265788,103934,9927503,2983128,14486,62064,1071539,3153768,128,3818,37950,322287,237787,1523008,135945,121,41540,101780,11119,95713,90509,232,9056,72947,134688,4682,52335,68905,3123620,4540543,50486,56244,447867,87310,55151,37548,270202,184733,73460,13051,19202,134174,21441,31460,148692,13744,5069,26292,13708,0,1265697,0,103758,0,0,0,1,0,0,0,0,950,2787,9924192,2981428,1071468,61309,128,39520,3932,181,90240,3153676,322287,237792,0,1522996,140057,121,41067,101780,11119,95713,11502,91053,9056,224,70399,53570,134688,4682,68160,3123627,72789,52038,0,0,0,0,0,1,0,76,1,1,76,1,1,83,1,1,79,1,1,76,4540546,NA,447867,57312,56283,87310,NA,270202,37548,NA,184733,74195,19290,13555,5229,26916,14320,153508,14513,134174,21451,31450,1265777,103893,9926930,2979800,1056028,100,50519,3475,32481,3152673,322287,237773,1522990,121,101775,39023,90605,101780,11119,95713,9056,212,69423,53263,71225,134688,4663,3123482,4540657,49546,57380,56299,37548,447867,87310,270202,184733,13428,74143,19486,152420,5229,14320,14726,27092

----------------------------------------------------------------------------------------------------,,
\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[MISS\]\s*=\s*(.*),,
